 batch: 1563/1563 | epoch: 0 | Loss: 4.257878822923393 | Accuracy: 4.988(2494/50000)(2492/49984)))[4.988] [4.257878822923393]
 batch: 1563/1563 | epoch: 80 | Loss: 0.5288001201422414 | Accuracy: 84.024(42012/50000)1998/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414]
 batch: 1563/1563 | epoch: 81 | Loss: 0.5170776054182079 | Accuracy: 84.622(42311/50000)2302/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079]
 batch: 1563/1563 | epoch: 82 | Loss: 0.5201260181273777 | Accuracy: 84.284(42142/50000)2128/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777]
 batch: 1563/1563 | epoch: 83 | Loss: 0.5014215411996125 | Accuracy: 84.876(42438/50000)2423/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125]
 batch: 1563/1563 | epoch: 84 | Loss: 0.4875719799104213 | Accuracy: 85.384(42692/50000)42680/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213]
 batch: 1563/1563 | epoch: 85 | Loss: 0.4848981965631151 | Accuracy: 85.492(42746/50000)735/49984)))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384, 85.492] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213, 0.4848981965631151]
 batch: 1563/1563 | epoch: 86 | Loss: 0.48453614249663407 | Accuracy: 85.456(42728/50000)2716/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384, 85.492, 85.456] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213, 0.4848981965631151, 0.48453614249663407]
 batch: 1563/1563 | epoch: 87 | Loss: 0.4859341853801745 | Accuracy: 85.462(42731/50000)42717/49984)[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384, 85.492, 85.456, 85.462] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213, 0.4848981965631151, 0.48453614249663407, 0.4859341853801745]
 batch: 1563/1563 | epoch: 88 | Loss: 0.4733641873294355 | Accuracy: 85.806(42903/50000)2889/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384, 85.492, 85.456, 85.462, 85.806] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213, 0.4848981965631151, 0.48453614249663407, 0.4859341853801745, 0.4733641873294355]
 batch: 1563/1563 | epoch: 89 | Loss: 0.4627404819342164 | Accuracy: 86.23(43115/50000)43099/49984))[4.988, 9.388, 13.758, 18.698, 23.122, 27.488, 31.448, 34.512, 37.092, 39.786, 41.9, 43.592, 45.544, 47.292, 48.328, 50.046, 51.162, 52.144, 53.712, 54.644, 55.472, 56.898, 57.604, 58.364, 59.162, 59.916, 60.204, 61.828, 62.362, 62.978, 63.736, 64.43, 64.54, 65.846, 66.556, 66.98, 67.634, 67.914, 68.216, 69.162, 70.148, 70.22, 70.9, 71.282, 71.518, 72.252, 72.77, 73.214, 73.948, 74.22, 74.628, 74.954, 75.39, 75.758, 76.278, 76.554, 76.636, 77.69, 77.828, 77.872, 78.316, 78.772, 79.344, 79.484, 80.154, 80.188, 80.582, 81.018, 81.446, 81.68, 81.802, 82.218, 82.302, 82.474, 82.626, 82.986, 83.186, 83.336, 83.746, 83.938, 84.024, 84.622, 84.284, 84.876, 85.384, 85.492, 85.456, 85.462, 85.806, 86.23] [4.257878822923393, 3.8841698454956326, 3.6216119020624338, 3.320235490188794, 3.0797980702693692, 2.860238192558899, 2.6637738536583333, 2.521787874147973, 2.404466160428272, 2.2735630032807226, 2.1918001767541075, 2.1101177224575975, 2.0218891602483837, 1.9605963202676022, 1.9061115633121912, 1.8267438976869932, 1.787827929890621, 1.7375597467578074, 1.6837792259641589, 1.644472014461659, 1.6159582257042004, 1.5579897417750637, 1.522755472383969, 1.4937310624183635, 1.4559006927414575, 1.4246181655372478, 1.4028328962228425, 1.3572296882316384, 1.3268322810788071, 1.3075435442643828, 1.2743638293222976, 1.2530124145902584, 1.2334175459559118, 1.1953781360017894, 1.176002461846944, 1.1516914652733183, 1.1209597457927232, 1.1106975058752684, 1.0976105752810408, 1.0645071305263065, 1.0359440790256933, 1.0253727892920212, 1.003269161330685, 0.9872626218937638, 0.9730673073692652, 0.9509849412198716, 0.928864160601481, 0.9110740783194738, 0.8911671614463865, 0.8806178471119985, 0.8605516045923349, 0.8424463832199154, 0.833266981999537, 0.8262104372316954, 0.8028757283493867, 0.7902686404098858, 0.7876751512308114, 0.755795973076015, 0.7474409474711805, 0.7395745471968379, 0.7278456763910774, 0.7179072361227342, 0.7037629594005077, 0.6892584584848819, 0.671906672184542, 0.6667175885392395, 0.6475346860352496, 0.639581322078894, 0.6248571000187655, 0.6115624388287789, 0.6097046574929245, 0.6055501526411116, 0.592528816129028, 0.5797896716965366, 0.5786515834264014, 0.565351267669991, 0.5598759893816553, 0.5527163910097368, 0.542440265259793, 0.5354732723998398, 0.5288001201422414, 0.5170776054182079, 0.5201260181273777, 0.5014215411996125, 0.4875719799104213, 0.4848981965631151, 0.48453614249663407, 0.4859341853801745, 0.4733641873294355, 0.4627404819342164]
